"id","paperId","questionNumber","questionText","questionType","marks","rawLlMExtractedQuestion"
"1034","104","34","What is the main function of the respiratory system?","MCQ","1","{""question_number"":""34"",""question_text"":""What is the main function of the respiratory system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Nutrient transport"",""B. Gas exchange"",""C. Waste removal"",""D. Temperature regulation""]}"
"1035","104","35","Which structure in the eye focuses light?","MCQ","1","{""question_number"":""35"",""question_text"":""Which structure in the eye focuses light?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Cornea"",""B. Lens"",""C. Retina"",""D. Pupil""]}"
"1036","104","36","What is the role of enzymes in biological reactions?","MCQ","1","{""question_number"":""36"",""question_text"":""What is the role of enzymes in biological reactions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy source"",""B. Catalyst"",""C. Product"",""D. Inhibitor""]}"
"1037","104","37","Which process removes waste products from the body?","MCQ","1","{""question_number"":""37"",""question_text"":""Which process removes waste products from the body?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Circulation"",""C. Excretion"",""D. Respiration""]}"
"1038","104","38","What is the function of the pancreas in digestion?","MCQ","1","{""question_number"":""38"",""question_text"":""What is the function of the pancreas in digestion?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Acid production"",""B. Enzyme production"",""C. Bile production"",""D. Vitamin absorption""]}"
"1039","104","39","Which type of cell lacks a nucleus?","MCQ","1","{""question_number"":""39"",""question_text"":""Which type of cell lacks a nucleus?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Plant cell"",""B. Animal cell"",""C. Prokaryotic cell"",""D. Eukaryotic cell""]}"
"1040","104","40","What is the main function of DNA?","MCQ","1","{""question_number"":""40"",""question_text"":""What is the main function of DNA?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy storage"",""B. Genetic information storage"",""C. Protein synthesis"",""D. Cell division""]}"
"1041","105","41","Which organ produces bile?","MCQ","1","{""question_number"":""41"",""question_text"":""Which organ produces bile?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Pancreas"",""B. Liver"",""C. Gallbladder"",""D. Stomach""]}"
"1042","105","42","What is the function of the large intestine?","MCQ","1","{""question_number"":""42"",""question_text"":""What is the function of the large intestine?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Nutrient absorption"",""B. Water absorption"",""C. Enzyme production"",""D. Protein digestion""]}"
"1043","105","43","Which structure connects muscle to bone?","MCQ","1","{""question_number"":""43"",""question_text"":""Which structure connects muscle to bone?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ligament"",""B. Tendon"",""C. Cartilage"",""D. Joint""]}"
"1044","105","44","What is the main component of chromosomes?","MCQ","1","{""question_number"":""44"",""question_text"":""What is the main component of chromosomes?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Protein"",""B. DNA"",""C. RNA"",""D. Lipid""]}"
"1045","105","45","Which process produces ATP in cells?","MCQ","1","{""question_number"":""45"",""question_text"":""Which process produces ATP in cells?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photosynthesis"",""B. Cellular respiration"",""C. Protein synthesis"",""D. DNA replication""]}"
"1046","105","46","What is the function of guard cells?","MCQ","1","{""question_number"":""46"",""question_text"":""What is the function of guard cells?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photosynthesis"",""B. Water transport"",""C. Stomatal control"",""D. Nutrient storage""]}"
"1047","105","47","Which hormone controls the menstrual cycle?","MCQ","1","{""question_number"":""47"",""question_text"":""Which hormone controls the menstrual cycle?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Insulin"",""B. Estrogen"",""C. Adrenaline"",""D. Growth hormone""]}"
"1048","105","48","What is the role of the spinal cord?","MCQ","1","{""question_number"":""48"",""question_text"":""What is the role of the spinal cord?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hormone production"",""B. Nerve signal transmission"",""C. Blood circulation"",""D. Digestion""]}"
"1049","105","49","Which structure in plants transports sugars?","MCQ","1","{""question_number"":""49"",""question_text"":""Which structure in plants transports sugars?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Xylem"",""B. Phloem"",""C. Cambium"",""D. Epidermis""]}"
"1050","105","50","What is the function of antibodies?","MCQ","1","{""question_number"":""50"",""question_text"":""What is the function of antibodies?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Oxygen transport"",""B. Immune defense"",""C. Blood clotting"",""D. Nutrient absorption""]}"
"1051","106","51","Which process involves the breakdown of food molecules?","MCQ","1","{""question_number"":""51"",""question_text"":""Which process involves the breakdown of food molecules?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Anabolism"",""B. Catabolism"",""C. Photosynthesis"",""D. Transpiration""]}"
"1052","106","52","What is the main function of the circulatory system?","MCQ","1","{""question_number"":""52"",""question_text"":""What is the main function of the circulatory system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gas exchange"",""B. Transport"",""C. Digestion"",""D. Excretion""]}"
"1053","106","53","Which part of the brain controls breathing?","MCQ","1","{""question_number"":""53"",""question_text"":""Which part of the brain controls breathing?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Cerebrum"",""B. Cerebellum"",""C. Medulla oblongata"",""D. Hypothalamus""]}"
"1054","106","54","What is the function of the endoplasmic reticulum?","MCQ","1","{""question_number"":""54"",""question_text"":""What is the function of the endoplasmic reticulum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Energy production"",""B. Protein and lipid synthesis"",""C. DNA storage"",""D. Waste removal""]}"
"1055","106","55","Which type of joint allows the most movement?","MCQ","1","{""question_number"":""55"",""question_text"":""Which type of joint allows the most movement?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Fixed joint"",""B. Slightly movable joint"",""C. Ball and socket joint"",""D. Hinge joint""]}"
"1056","106","56","What is the role of hemoglobin in blood?","MCQ","1","{""question_number"":""56"",""question_text"":""What is the role of hemoglobin in blood?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Blood clotting"",""B. Oxygen transport"",""C. Immune defense"",""D. Nutrient transport""]}"
"1057","106","57","Which process allows water to move through plant roots?","MCQ","1","{""question_number"":""57"",""question_text"":""Which process allows water to move through plant roots?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Active transport"",""B. Osmosis"",""C. Diffusion"",""D. Facilitated diffusion""]}"
"1058","106","58","What is the function of the Golgi apparatus?","MCQ","1","{""question_number"":""58"",""question_text"":""What is the function of the Golgi apparatus?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Protein modification"",""B. Energy production"",""C. DNA replication"",""D. Waste removal""]}"
"1059","106","59","Which hormone is produced by the thyroid gland?","MCQ","1","{""question_number"":""59"",""question_text"":""Which hormone is produced by the thyroid gland?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Insulin"",""B. Adrenaline"",""C. Thyroxine"",""D. Growth hormone""]}"
"1060","106","60","What is the main function of root hairs?","MCQ","1","{""question_number"":""60"",""question_text"":""What is the main function of root hairs?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photosynthesis"",""B. Water and mineral absorption"",""C. Structural support"",""D. Reproduction""]}"
"1061","107","61","Which organelle contains digestive enzymes?","MCQ","1","{""question_number"":""61"",""question_text"":""Which organelle contains digestive enzymes?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ribosome"",""B. Lysosome"",""C. Mitochondria"",""D. Nucleus""]}"
"1062","107","62","What is the function of the diaphragm?","MCQ","1","{""question_number"":""62"",""question_text"":""What is the function of the diaphragm?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Blood circulation"",""B. Breathing"",""C. Digestion"",""D. Hormone production""]}"
"1063","107","63","Which structure protects the developing embryo in plants?","MCQ","1","{""question_number"":""63"",""question_text"":""Which structure protects the developing embryo in plants?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Fruit"",""B. Seed coat"",""C. Petal"",""D. Leaf""]}"
"1064","107","64","What is the role of the cerebrum?","MCQ","1","{""question_number"":""64"",""question_text"":""What is the role of the cerebrum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Balance"",""B. Breathing"",""C. Thinking and memory"",""D. Heart rate""]}"
"1065","107","65","Which process moves substances against concentration gradients?","MCQ","1","{""question_number"":""65"",""question_text"":""Which process moves substances against concentration gradients?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Diffusion"",""B. Osmosis"",""C. Active transport"",""D. Facilitated diffusion""]}"
"1066","107","66","What is the function of the cornea?","MCQ","1","{""question_number"":""66"",""question_text"":""What is the function of the cornea?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Color detection"",""B. Light focusing"",""C. Light detection"",""D. Pupil control""]}"
"1067","107","67","Which type of muscle is involuntary?","MCQ","1","{""question_number"":""67"",""question_text"":""Which type of muscle is involuntary?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Skeletal"",""B. Smooth"",""C. Striated"",""D. Voluntary""]}"
"1068","107","68","What is the main function of the urinary system?","MCQ","1","{""question_number"":""68"",""question_text"":""What is the main function of the urinary system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Circulation"",""C. Waste removal"",""D. Hormone production""]}"
"1069","107","69","Which structure in flowers receives pollen?","MCQ","1","{""question_number"":""69"",""question_text"":""Which structure in flowers receives pollen?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Anther"",""B. Stigma"",""C. Ovary"",""D. Filament""]}"
"1070","107","70","What is the role of insulin in the body?","MCQ","1","{""question_number"":""70"",""question_text"":""What is the role of insulin in the body?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Blood pressure regulation"",""B. Blood sugar regulation"",""C. Heart rate control"",""D. Breathing control""]}"
"1071","108","71","Which process produces oxygen as a byproduct?","MCQ","1","{""question_number"":""71"",""question_text"":""Which process produces oxygen as a byproduct?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Cellular respiration"",""B. Photosynthesis"",""C. Fermentation"",""D. Glycolysis""]}"
"1072","108","72","What is the function of the epiglottis?","MCQ","1","{""question_number"":""72"",""question_text"":""What is the function of the epiglottis?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sound production"",""B. Preventing food from entering airways"",""C. Gas exchange"",""D. Filtering air""]}"
"1073","108","73","Which structure connects bones to bones?","MCQ","1","{""question_number"":""73"",""question_text"":""Which structure connects bones to bones?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Tendon"",""B. Ligament"",""C. Cartilage"",""D. Muscle""]}"
"1074","108","74","What is the main function of the nervous system?","MCQ","1","{""question_number"":""74"",""question_text"":""What is the main function of the nervous system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Transport"",""B. Communication and control"",""C. Digestion"",""D. Excretion""]}"
"1075","108","75","Which organelle is responsible for cellular respiration?","MCQ","1","{""question_number"":""75"",""question_text"":""Which organelle is responsible for cellular respiration?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Chloroplast"",""B. Mitochondria"",""C. Nucleus"",""D. Ribosome""]}"
"1076","108","76","What is the function of the retina?","MCQ","1","{""question_number"":""76"",""question_text"":""What is the function of the retina?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Light focusing"",""B. Light detection"",""C. Pupil control"",""D. Eye movement""]}"
"1077","108","77","Which hormone stimulates plant cell elongation?","MCQ","1","{""question_number"":""77"",""question_text"":""Which hormone stimulates plant cell elongation?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Auxin"",""B. Cytokinin"",""C. Gibberellin"",""D. Abscisic acid""]}"
"1078","108","78","What is the role of the hypothalamus?","MCQ","1","{""question_number"":""78"",""question_text"":""What is the role of the hypothalamus?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Memory storage"",""B. Temperature regulation"",""C. Balance control"",""D. Muscle coordination""]}"
"1079","108","79","Which process allows gases to move across cell membranes?","MCQ","1","{""question_number"":""79"",""question_text"":""Which process allows gases to move across cell membranes?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Active transport"",""B. Diffusion"",""C. Osmosis"",""D. Endocytosis""]}"
"1080","108","80","What is the function of the gallbladder?","MCQ","1","{""question_number"":""80"",""question_text"":""What is the function of the gallbladder?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Bile production"",""B. Bile storage"",""C. Enzyme production"",""D. Acid production""]}"
"1081","109","81","Which type of blood vessel has the thickest walls?","MCQ","1","{""question_number"":""81"",""question_text"":""Which type of blood vessel has the thickest walls?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Vein"",""B. Artery"",""C. Capillary"",""D. Venule""]}"
"1082","109","82","What is the main function of the skeletal system?","MCQ","1","{""question_number"":""82"",""question_text"":""What is the main function of the skeletal system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gas exchange"",""B. Support and protection"",""C. Hormone production"",""D. Waste removal""]}"
"1083","109","83","Which structure in the ear detects sound vibrations?","MCQ","1","{""question_number"":""83"",""question_text"":""Which structure in the ear detects sound vibrations?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Eardrum"",""B. Cochlea"",""C. Semicircular canals"",""D. Auditory nerve""]}"
"1084","109","84","What is the role of the pituitary gland?","MCQ","1","{""question_number"":""84"",""question_text"":""What is the role of the pituitary gland?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Hormone regulation"",""C. Blood circulation"",""D. Breathing""]}"
"1085","109","85","Which process involves the fusion of gametes?","MCQ","1","{""question_number"":""85"",""question_text"":""Which process involves the fusion of gametes?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Mitosis"",""B. Meiosis"",""C. Fertilization"",""D. Binary fission""]}"
"1086","109","86","What is the function of the spleen?","MCQ","1","{""question_number"":""86"",""question_text"":""What is the function of the spleen?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Blood filtration"",""C. Hormone production"",""D. Gas exchange""]}"
"1087","109","87","Which structure in plants prevents water loss?","MCQ","1","{""question_number"":""87"",""question_text"":""Which structure in plants prevents water loss?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Stomata"",""B. Cuticle"",""C. Xylem"",""D. Phloem""]}"
"1088","109","88","What is the main component of bone?","MCQ","1","{""question_number"":""88"",""question_text"":""What is the main component of bone?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Protein"",""B. Calcium phosphate"",""C. Cartilage"",""D. Collagen""]}"
"1089","109","89","Which hormone is released during stress?","MCQ","1","{""question_number"":""89"",""question_text"":""Which hormone is released during stress?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Insulin"",""B. Adrenaline"",""C. Growth hormone"",""D. Thyroxine""]}"
"1090","109","90","What is the function of the appendix?","MCQ","1","{""question_number"":""90"",""question_text"":""What is the function of the appendix?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Immune function"",""C. Hormone production"",""D. Blood storage""]}"
"1091","110","91","Which process breaks down glucose without oxygen?","MCQ","1","{""question_number"":""91"",""question_text"":""Which process breaks down glucose without oxygen?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Aerobic respiration"",""B. Anaerobic respiration"",""C. Photosynthesis"",""D. Transpiration""]}"
"1092","110","92","What is the function of the trachea?","MCQ","1","{""question_number"":""92"",""question_text"":""What is the function of the trachea?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gas exchange"",""B. Air passage"",""C. Sound production"",""D. Filtering air""]}"
"1093","110","93","Which structure in the kidney filters blood?","MCQ","1","{""question_number"":""93"",""question_text"":""Which structure in the kidney filters blood?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ureter"",""B. Nephron"",""C. Bladder"",""D. Urethra""]}"
"1094","110","94","What is the role of the adrenal glands?","MCQ","1","{""question_number"":""94"",""question_text"":""What is the role of the adrenal glands?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Stress response"",""C. Blood circulation"",""D. Temperature regulation""]}"
"1095","110","95","Which type of tissue connects and supports organs?","MCQ","1","{""question_number"":""95"",""question_text"":""Which type of tissue connects and supports organs?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Epithelial"",""B. Connective"",""C. Muscle"",""D. Nervous""]}"
"1096","110","96","What is the function of the bronchi?","MCQ","1","{""question_number"":""96"",""question_text"":""What is the function of the bronchi?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Gas exchange"",""B. Air distribution"",""C. Sound production"",""D. Mucus production""]}"
"1097","110","97","Which hormone regulates calcium levels in blood?","MCQ","1","{""question_number"":""97"",""question_text"":""Which hormone regulates calcium levels in blood?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Insulin"",""B. Parathyroid hormone"",""C. Adrenaline"",""D. Growth hormone""]}"
"1098","110","98","What is the main function of the lymphatic system?","MCQ","1","{""question_number"":""98"",""question_text"":""What is the main function of the lymphatic system?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Digestion"",""B. Immunity and fluid balance"",""C. Gas exchange"",""D. Hormone production""]}"
"1099","110","99","Which structure in plants stores starch?","MCQ","1","{""question_number"":""99"",""question_text"":""Which structure in plants stores starch?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Leaf"",""B. Root"",""C. Stem"",""D. All of the above""]}"
"1100","110","100","What is the function of the semicircular canals?","MCQ","1","{""question_number"":""100"",""question_text"":""What is the function of the semicircular canals?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hearing"",""B. Balance"",""C. Smell"",""D. Taste""]}"
"1101","111","101","Which vitamin is essential for blood clotting?","MCQ","1","{""question_number"":""101"",""question_text"":""Which vitamin is essential for blood clotting?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Vitamin A"",""B. Vitamin C"",""C. Vitamin D"",""D. Vitamin K""]}"
"1102","111","102","What is the function of the alveoli?","MCQ","1","{""question_number"":""102"",""question_text"":""What is the function of the alveoli?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Air passage"",""B. Gas exchange"",""C. Sound production"",""D. Air filtration""]}"
