"id","paperId","questionNumber","questionText","questionType","marks","rawLlMExtractedQuestion"
"2022","203","22","Describe the structure of a covalent bond and give an example.","FRQ","4","{""question_number"":""22"",""question_text"":""Describe the structure of a covalent bond and give an example."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"2023","203","23","Explain the process of electrolysis of copper(II) sulfate solution using copper electrodes.","FRQ","5","{""question_number"":""23"",""question_text"":""Explain the process of electrolysis of copper(II) sulfate solution using copper electrodes."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"2024","203","24","Describe the extraction of aluminum from its ore.","FRQ","4","{""question_number"":""24"",""question_text"":""Describe the extraction of aluminum from its ore."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"2025","203","25","Explain the concept of oxidation and reduction in terms of electron transfer.","FRQ","3","{""question_number"":""25"",""question_text"":""Explain the concept of oxidation and reduction in terms of electron transfer."",""question_type"":""FRQ"",""marks"":3,""mcq_options"":null}"
"2026","203","26","Describe the properties and uses of alkali metals.","FRQ","4","{""question_number"":""26"",""question_text"":""Describe the properties and uses of alkali metals."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"2027","203","27","Explain how to test for the presence of carbon dioxide gas.","FRQ","2","{""question_number"":""27"",""question_text"":""Explain how to test for the presence of carbon dioxide gas."",""question_type"":""FRQ"",""marks"":2,""mcq_options"":null}"
"2028","203","28","Describe the process of fractional distillation of crude oil.","FRQ","5","{""question_number"":""28"",""question_text"":""Describe the process of fractional distillation of crude oil."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"2029","203","29","Explain the difference between saturated and unsaturated hydrocarbons.","FRQ","3","{""question_number"":""29"",""question_text"":""Explain the difference between saturated and unsaturated hydrocarbons."",""question_type"":""FRQ"",""marks"":3,""mcq_options"":null}"
"2030","203","30","Describe the properties of acids and bases.","FRQ","4","{""question_number"":""30"",""question_text"":""Describe the properties of acids and bases."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"2031","204","31","Explain the concept of molar mass and how to calculate it.","FRQ","3","{""question_number"":""31"",""question_text"":""Explain the concept of molar mass and how to calculate it."",""question_type"":""FRQ"",""marks"":3,""mcq_options"":null}"
"2032","204","32","Describe the periodic trends in reactivity across Period 3.","FRQ","4","{""question_number"":""32"",""question_text"":""Describe the periodic trends in reactivity across Period 3."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"2033","204","33","Explain how to prepare a soluble salt from an acid and a base.","FRQ","3","{""question_number"":""33"",""question_text"":""Explain how to prepare a soluble salt from an acid and a base."",""question_type"":""FRQ"",""marks"":3,""mcq_options"":null}"
"2034","204","34","Describe the structure and properties of diamond and graphite.","FRQ","4","{""question_number"":""34"",""question_text"":""Describe the structure and properties of diamond and graphite."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"2035","204","35","Explain the process of neutralization with an example.","FRQ","3","{""question_number"":""35"",""question_text"":""Explain the process of neutralization with an example."",""question_type"":""FRQ"",""marks"":3,""mcq_options"":null}"
"2036","204","36","Describe the industrial production of ammonia using the Haber process.","FRQ","5","{""question_number"":""36"",""question_text"":""Describe the industrial production of ammonia using the Haber process."",""question_type"":""FRQ"",""marks"":5,""mcq_options"":null}"
"2037","204","37","Explain the concept of isotopes with examples.","FRQ","3","{""question_number"":""37"",""question_text"":""Explain the concept of isotopes with examples."",""question_type"":""FRQ"",""marks"":3,""mcq_options"":null}"
"2038","204","38","Describe the reactions of alkenes with bromine and hydrogen.","FRQ","4","{""question_number"":""38"",""question_text"":""Describe the reactions of alkenes with bromine and hydrogen."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"2039","204","39","Explain the concept of activation energy in chemical reactions.","FRQ","3","{""question_number"":""39"",""question_text"":""Explain the concept of activation energy in chemical reactions."",""question_type"":""FRQ"",""marks"":3,""mcq_options"":null}"
"2040","204","40","Describe the process of fermentation and its products.","FRQ","4","{""question_number"":""40"",""question_text"":""Describe the process of fermentation and its products."",""question_type"":""FRQ"",""marks"":4,""mcq_options"":null}"
"2041","205","41","What is the electronic configuration of neon?","MCQ","1","{""question_number"":""41"",""question_text"":""What is the electronic configuration of neon?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 2,8"",""B. 2,6"",""C. 2,8,8"",""D. 2,8,2""]}"
"2042","205","42","Which element is a non-metal that exists as a solid at room temperature?","MCQ","1","{""question_number"":""42"",""question_text"":""Which element is a non-metal that exists as a solid at room temperature?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Aluminum"",""B. Carbon"",""C. Silicon"",""D. Sulfur""]}"
"2043","205","43","What is the formula of sulfuric acid?","MCQ","1","{""question_number"":""43"",""question_text"":""What is the formula of sulfuric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. H2SO3"",""B. H2SO4"",""C. HSO4"",""D. SO4""]}"
"2044","205","44","Which method is used to extract reactive metals like aluminum?","MCQ","1","{""question_number"":""44"",""question_text"":""Which method is used to extract reactive metals like aluminum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reduction with carbon"",""B. Electrolysis"",""C. Heating in air"",""D. Displacement""]}"
"2045","205","45","What is the simplest alkane?","MCQ","1","{""question_number"":""45"",""question_text"":""What is the simplest alkane?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ethane"",""B. Propane"",""C. Methane"",""D. Butane""]}"
"2046","205","46","Which salt gives a blue color to a flame?","MCQ","1","{""question_number"":""46"",""question_text"":""Which salt gives a blue color to a flame?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Copper chloride"",""B. Copper sulfate"",""C. Copper nitrate"",""D. Copper carbonate""]}"
"2047","205","47","What is the product when iron reacts with oxygen?","MCQ","1","{""question_number"":""47"",""question_text"":""What is the product when iron reacts with oxygen?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Iron oxide"",""B. Iron sulfide"",""C. Iron chloride"",""D. Iron carbonate""]}"
"2048","205","48","Which gas turns lime water milky?","MCQ","1","{""question_number"":""48"",""question_text"":""Which gas turns lime water milky?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Oxygen"",""B. Hydrogen"",""C. Carbon dioxide"",""D. Nitrogen""]}"
"2049","205","49","What is the formula for ammonia?","MCQ","1","{""question_number"":""49"",""question_text"":""What is the formula for ammonia?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. NH3"",""B. NH4"",""C. N2H4"",""D. NO3""]}"
"2050","205","50","Which element is the most electronegative?","MCQ","1","{""question_number"":""50"",""question_text"":""Which element is the most electronegative?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Oxygen"",""B. Nitrogen"",""C. Fluorine"",""D. Chlorine""]}"
"2051","206","51","What is the oxidation state of oxygen in water?","MCQ","1","{""question_number"":""51"",""question_text"":""What is the oxidation state of oxygen in water?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. -1"",""B. -2"",""C. +1"",""D. +2""]}"
"2052","206","52","Which metal reacts most vigorously with water?","MCQ","1","{""question_number"":""52"",""question_text"":""Which metal reacts most vigorously with water?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Aluminum"",""B. Copper"",""C. Sodium"",""D. Iron""]}"
"2053","206","53","Which gas test gives a 'pop' sound with a burning splint?","MCQ","1","{""question_number"":""53"",""question_text"":""Which gas test gives a 'pop' sound with a burning splint?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Turns lime water milky"",""B. Bleaches damp litmus paper"",""C. Burns with a pop"",""D. Turns universal indicator red""]}"
"2054","206","54","What is the main component of limestone?","MCQ","1","{""question_number"":""54"",""question_text"":""What is the main component of limestone?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Silicon dioxide"",""B. Calcium carbonate"",""C. Sodium chloride"",""D. Aluminum oxide""]}"
"2055","206","55","What is the formula of nitric acid?","MCQ","1","{""question_number"":""55"",""question_text"":""What is the formula of nitric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. HNO2"",""B. HNO3"",""C. H2NO3"",""D. HN3""]}"
"2056","206","56","Which process is used to separate liquids with different boiling points?","MCQ","1","{""question_number"":""56"",""question_text"":""Which process is used to separate liquids with different boiling points?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Filtration"",""B. Distillation"",""C. Crystallization"",""D. Chromatography""]}"
"2057","206","57","What is the chemical symbol for potassium?","MCQ","1","{""question_number"":""57"",""question_text"":""What is the chemical symbol for potassium?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. P"",""B. K"",""C. Po"",""D. Pt""]}"
"2058","206","58","What type of reaction involves the gain of electrons?","MCQ","1","{""question_number"":""58"",""question_text"":""What type of reaction involves the gain of electrons?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reduction"",""B. Oxidation"",""C. Neutralization"",""D. Precipitation""]}"
"2059","206","59","What is the valency of hydrogen?","MCQ","1","{""question_number"":""59"",""question_text"":""What is the valency of hydrogen?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1"",""B. 2"",""C. 3"",""D. 4""]}"
"2060","206","60","Which indicator turns colorless in alkali?","MCQ","1","{""question_number"":""60"",""question_text"":""Which indicator turns colorless in alkali?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Litmus"",""B. Phenolphthalein"",""C. Methyl orange"",""D. Universal indicator""]}"
"2061","207","61","What is the number of electrons in the first shell?","MCQ","1","{""question_number"":""61"",""question_text"":""What is the number of electrons in the first shell?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 2"",""B. 8"",""C. 18"",""D. 32""]}"
"2062","207","62","Which alloy contains copper and zinc?","MCQ","1","{""question_number"":""62"",""question_text"":""Which alloy contains copper and zinc?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Bronze"",""B. Brass"",""C. Steel"",""D. Pewter""]}"
"2063","207","63","What is the formula of hydrochloric acid?","MCQ","1","{""question_number"":""63"",""question_text"":""What is the formula of hydrochloric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. HCl"",""B. H2Cl"",""C. HClO"",""D. HClO3""]}"
"2064","207","64","Which method is used to extract metals from their oxides?","MCQ","1","{""question_number"":""64"",""question_text"":""Which method is used to extract metals from their oxides?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Heating"",""B. Electrolysis"",""C. Filtration"",""D. Distillation""]}"
"2065","207","65","What is the formula for propane?","MCQ","1","{""question_number"":""65"",""question_text"":""What is the formula for propane?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Methane"",""B. Ethane"",""C. Propane"",""D. Butane""]}"
"2066","207","66","Which salt is formed when magnesium reacts with hydrochloric acid?","MCQ","1","{""question_number"":""66"",""question_text"":""Which salt is formed when magnesium reacts with hydrochloric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Magnesium sulfate"",""B. Magnesium chloride"",""C. Magnesium nitrate"",""D. Magnesium carbonate""]}"
"2067","207","67","What is produced when calcium carbonate is heated?","MCQ","1","{""question_number"":""67"",""question_text"":""What is produced when calcium carbonate is heated?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Calcium carbonate"",""B. Calcium oxide"",""C. Calcium hydroxide"",""D. Calcium sulfate""]}"
"2068","207","68","Which gas is produced when a metal reacts with an acid?","MCQ","1","{""question_number"":""68"",""question_text"":""Which gas is produced when a metal reacts with an acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hydrogen"",""B. Oxygen"",""C. Carbon dioxide"",""D. Nitrogen""]}"
"2069","207","69","What is the formula for ethane?","MCQ","1","{""question_number"":""69"",""question_text"":""What is the formula for ethane?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. CH4"",""B. C2H6"",""C. C3H8"",""D. C4H10""]}"
"2070","207","70","Which element is the most abundant in the Earth's crust?","MCQ","1","{""question_number"":""70"",""question_text"":""Which element is the most abundant in the Earth's crust?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Silicon"",""B. Aluminum"",""C. Iron"",""D. Oxygen""]}"
"2071","208","71","What is the oxidation state of chlorine in sodium chloride?","MCQ","1","{""question_number"":""71"",""question_text"":""What is the oxidation state of chlorine in sodium chloride?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. -1"",""B. -2"",""C. +1"",""D. +2""]}"
"2072","208","72","Which metal is used in galvanizing iron?","MCQ","1","{""question_number"":""72"",""question_text"":""Which metal is used in galvanizing iron?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Aluminum"",""B. Copper"",""C. Zinc"",""D. Tin""]}"
"2073","208","73","Which gas relights a glowing splint?","MCQ","1","{""question_number"":""73"",""question_text"":""Which gas relights a glowing splint?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Turns lime water milky"",""B. Burns with a pop"",""C. Bleaches litmus paper"",""D. Turns universal indicator blue""]}"
"2074","208","74","What is the main component of chalk?","MCQ","1","{""question_number"":""74"",""question_text"":""What is the main component of chalk?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Silicon dioxide"",""B. Calcium carbonate"",""C. Sodium chloride"",""D. Aluminum oxide""]}"
"2075","208","75","What is the formula of phosphoric acid?","MCQ","1","{""question_number"":""75"",""question_text"":""What is the formula of phosphoric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. H3PO3"",""B. H3PO4"",""C. H2PO4"",""D. HPO4""]}"
"2076","208","76","Which process is used to manufacture ammonia?","MCQ","1","{""question_number"":""76"",""question_text"":""Which process is used to manufacture ammonia?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Contact process"",""B. Haber process"",""C. Ostwald process"",""D. Frasch process""]}"
"2077","208","77","What is the chemical symbol for silver?","MCQ","1","{""question_number"":""77"",""question_text"":""What is the chemical symbol for silver?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. S"",""B. Ag"",""C. Si"",""D. Au""]}"
"2078","208","78","What type of reaction involves the loss of electrons?","MCQ","1","{""question_number"":""78"",""question_text"":""What type of reaction involves the loss of electrons?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reduction"",""B. Oxidation"",""C. Neutralization"",""D. Hydrolysis""]}"
"2079","208","79","What is the valency of oxygen?","MCQ","1","{""question_number"":""79"",""question_text"":""What is the valency of oxygen?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1"",""B. 2"",""C. 3"",""D. 4""]}"
"2080","208","80","Which indicator turns yellow in acid?","MCQ","1","{""question_number"":""80"",""question_text"":""Which indicator turns yellow in acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Litmus"",""B. Phenolphthalein"",""C. Methyl orange"",""D. Congo red""]}"
"2081","209","81","What is the atomic number of carbon?","MCQ","1","{""question_number"":""81"",""question_text"":""What is the atomic number of carbon?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 12"",""B. 6"",""C. 18"",""D. 24""]}"
"2082","209","82","Which alloy contains iron and carbon?","MCQ","1","{""question_number"":""82"",""question_text"":""Which alloy contains iron and carbon?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Bronze"",""B. Brass"",""C. Steel"",""D. Cupronickel""]}"
"2083","209","83","What is the formula of sodium hydroxide?","MCQ","1","{""question_number"":""83"",""question_text"":""What is the formula of sodium hydroxide?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. NaOH"",""B. Na2OH"",""C. NaO"",""D. Na2O""]}"
"2084","209","84","Which method is used to extract gold from its ore?","MCQ","1","{""question_number"":""84"",""question_text"":""Which method is used to extract gold from its ore?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Heating"",""B. Electrolysis"",""C. Reduction"",""D. Displacement""]}"
"2085","209","85","What is the simplest alkene?","MCQ","1","{""question_number"":""85"",""question_text"":""What is the simplest alkene?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Methane"",""B. Ethylene"",""C. Propane"",""D. Carbon dioxide""]}"
"2086","209","86","Which salt is formed when aluminum reacts with sulfuric acid?","MCQ","1","{""question_number"":""86"",""question_text"":""Which salt is formed when aluminum reacts with sulfuric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Aluminum chloride"",""B. Aluminum sulfate"",""C. Aluminum nitrate"",""D. Aluminum carbonate""]}"
"2087","209","87","What is the formula of washing soda?","MCQ","1","{""question_number"":""87"",""question_text"":""What is the formula of washing soda?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sodium carbonate"",""B. Sodium bicarbonate"",""C. Sodium hydroxide"",""D. Sodium chloride""]}"
"2088","209","88","Which gas has a pungent smell and turns red litmus blue?","MCQ","1","{""question_number"":""88"",""question_text"":""Which gas has a pungent smell and turns red litmus blue?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Hydrogen"",""B. Ammonia"",""C. Chlorine"",""D. Nitrogen""]}"
"2089","209","89","What is the formula for butane?","MCQ","1","{""question_number"":""89"",""question_text"":""What is the formula for butane?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. CH4"",""B. C2H6"",""C. C3H8"",""D. C4H10""]}"
"2090","209","90","Which element is essential for plant growth?","MCQ","1","{""question_number"":""90"",""question_text"":""Which element is essential for plant growth?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon"",""B. Nitrogen"",""C. Silicon"",""D. Sulfur""]}"
"2091","210","91","What is the oxidation state of nitrogen in ammonia?","MCQ","1","{""question_number"":""91"",""question_text"":""What is the oxidation state of nitrogen in ammonia?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. -1"",""B. -2"",""C. -3"",""D. +3""]}"
"2092","210","92","Which metal is used in electrical wiring?","MCQ","1","{""question_number"":""92"",""question_text"":""Which metal is used in electrical wiring?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Iron"",""B. Copper"",""C. Aluminum"",""D. Lead""]}"
"2093","210","93","Which gas turns lime water milky?","MCQ","1","{""question_number"":""93"",""question_text"":""Which gas turns lime water milky?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Burns with a pop"",""B. Relights a glowing splint"",""C. Turns lime water milky"",""D. Bleaches litmus paper""]}"
"2094","210","94","What is the main component of caustic soda?","MCQ","1","{""question_number"":""94"",""question_text"":""What is the main component of caustic soda?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sodium chloride"",""B. Sodium hydroxide"",""C. Sodium carbonate"",""D. Sodium sulfate""]}"
"2095","210","95","What is the formula of formic acid?","MCQ","1","{""question_number"":""95"",""question_text"":""What is the formula of formic acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. HCOOH"",""B. CH3COOH"",""C. C2H5COOH"",""D. CH3OH""]}"
"2096","210","96","Which processes are used in water treatment?","MCQ","1","{""question_number"":""96"",""question_text"":""Which processes are used in water treatment?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Filtration"",""B. Distillation"",""C. Chlorination"",""D. All of the above""]}"
"2097","210","97","What is the chemical symbol for mercury?","MCQ","1","{""question_number"":""97"",""question_text"":""What is the chemical symbol for mercury?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Me"",""B. Hg"",""C. Mr"",""D. Mc""]}"
"2098","210","98","What type of reaction breaks down a compound into simpler substances?","MCQ","1","{""question_number"":""98"",""question_text"":""What type of reaction breaks down a compound into simpler substances?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Decomposition"",""B. Synthesis"",""C. Displacement"",""D. Neutralization""]}"
"2099","210","99","What is the valency of nitrogen in ammonia?","MCQ","1","{""question_number"":""99"",""question_text"":""What is the valency of nitrogen in ammonia?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1"",""B. 2"",""C. 3"",""D. 4""]}"
"2100","210","100","Which indicator turns blue in alkali?","MCQ","1","{""question_number"":""100"",""question_text"":""Which indicator turns blue in alkali?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Litmus"",""B. Phenolphthalein"",""C. Methyl orange"",""D. Congo red""]}"
"2101","211","101","What is the number of electrons in the second shell?","MCQ","1","{""question_number"":""101"",""question_text"":""What is the number of electrons in the second shell?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 6"",""B. 8"",""C. 14"",""D. 20""]}"
"2102","211","102","Which alloy is used for making aircraft parts?","MCQ","1","{""question_number"":""102"",""question_text"":""Which alloy is used for making aircraft parts?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Bronze"",""B. Brass"",""C. Steel"",""D. Aluminum""]}"
"2103","211","103","What is the formula of calcium hydroxide?","MCQ","1","{""question_number"":""103"",""question_text"":""What is the formula of calcium hydroxide?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. CaOH"",""B. Ca(OH)2"",""C. Ca2OH"",""D. CaO2H2""]}"
"2104","211","104","Which method is used to extract copper from its ore?","MCQ","1","{""question_number"":""104"",""question_text"":""Which method is used to extract copper from its ore?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electrolysis"",""B. Reduction"",""C. Roasting and reduction"",""D. Heating""]}"
"2105","211","105","What is the product of incomplete combustion of hydrocarbons?","MCQ","1","{""question_number"":""105"",""question_text"":""What is the product of incomplete combustion of hydrocarbons?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Carbon monoxide"",""B. Carbon dioxide"",""C. Hydrogen"",""D. Methane""]}"
"2106","211","106","Which salt is formed when iron reacts with hydrochloric acid?","MCQ","1","{""question_number"":""106"",""question_text"":""Which salt is formed when iron reacts with hydrochloric acid?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Iron sulfate"",""B. Iron chloride"",""C. Iron nitrate"",""D. Iron carbonate""]}"
