"id","paperId","questionNumber","questionText","questionType","marks","rawLlMExtractedQuestion"
"3034","304","34","Which device is used to measure electric current?","MCQ","1","{""question_number"":""34"",""question_text"":""Which device is used to measure electric current?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Voltmeter"",""B. Ammeter"",""C. Ohmmeter"",""D. Wattmeter""]}"
"3035","304","35","What is the formula for electrical power?","MCQ","1","{""question_number"":""35"",""question_text"":""What is the formula for electrical power?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. P = VI"",""B. P = V/I"",""C. P = V + I"",""D. P = V - I""]}"
"3036","304","36","Which phenomenon explains the bending of light?","MCQ","1","{""question_number"":""36"",""question_text"":""Which phenomenon explains the bending of light?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Diffraction"",""D. Interference""]}"
"3037","304","37","What is the SI unit of energy?","MCQ","1","{""question_number"":""37"",""question_text"":""What is the SI unit of energy?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Watt"",""B. Joule"",""C. Newton"",""D. Pascal""]}"
"3038","304","38","Which type of wave is light?","MCQ","1","{""question_number"":""38"",""question_text"":""Which type of wave is light?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Longitudinal"",""B. Transverse"",""C. Standing"",""D. Mechanical""]}"
"3039","304","39","What happens to gravitational force when distance doubles?","MCQ","1","{""question_number"":""39"",""question_text"":""What happens to gravitational force when distance doubles?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Doubles"",""B. Halves"",""C. Quadruples"",""D. Becomes one-fourth""]}"
"3040","304","40","Which law explains the conservation of momentum?","MCQ","1","{""question_number"":""40"",""question_text"":""Which law explains the conservation of momentum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Newton's first law"",""B. Newton's second law"",""C. Newton's third law"",""D. Law of inertia""]}"
"3041","305","41","What is the SI unit of capacitance?","MCQ","1","{""question_number"":""41"",""question_text"":""What is the SI unit of capacitance?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Farad"",""B. Henry"",""C. Coulomb"",""D. Volt""]}"
"3042","305","42","Which effect describes the emission of electrons from metals?","MCQ","1","{""question_number"":""42"",""question_text"":""Which effect describes the emission of electrons from metals?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Compton effect"",""B. Photoelectric effect"",""C. Doppler effect"",""D. Hall effect""]}"
"3043","305","43","What is the critical angle for total internal reflection in glass?","MCQ","1","{""question_number"":""43"",""question_text"":""What is the critical angle for total internal reflection in glass?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 30°"",""B. 42°"",""C. 60°"",""D. 90°""]}"
"3044","305","44","Which device is used to measure voltage?","MCQ","1","{""question_number"":""44"",""question_text"":""Which device is used to measure voltage?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ammeter"",""B. Voltmeter"",""C. Ohmmeter"",""D. Galvanometer""]}"
"3045","305","45","What is the formula for centripetal force?","MCQ","1","{""question_number"":""45"",""question_text"":""What is the formula for centripetal force?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. F = mv²/r"",""B. F = mvr"",""C. F = mv/r"",""D. F = mr/v""]}"
"3046","305","46","Which phenomenon causes the spreading of light?","MCQ","1","{""question_number"":""46"",""question_text"":""Which phenomenon causes the spreading of light?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Diffraction"",""D. Polarization""]}"
"3047","305","47","What is the SI unit of inductance?","MCQ","1","{""question_number"":""47"",""question_text"":""What is the SI unit of inductance?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Farad"",""B. Henry"",""C. Tesla"",""D. Weber""]}"
"3048","305","48","Which type of radiation has the shortest wavelength?","MCQ","1","{""question_number"":""48"",""question_text"":""Which type of radiation has the shortest wavelength?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Radio waves"",""B. Microwaves"",""C. X-rays"",""D. Gamma rays""]}"
"3049","305","49","What is the escape velocity from Earth?","MCQ","1","{""question_number"":""49"",""question_text"":""What is the escape velocity from Earth?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 7.9 km/s"",""B. 11.2 km/s"",""C. 15.0 km/s"",""D. 25.0 km/s""]}"
"3050","305","50","Which principle is used in hydraulic machines?","MCQ","1","{""question_number"":""50"",""question_text"":""Which principle is used in hydraulic machines?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Archimedes' principle"",""B. Pascal's principle"",""C. Bernoulli's principle"",""D. Hooke's law""]}"
"3051","306","51","What is the SI unit of electric field strength?","MCQ","1","{""question_number"":""51"",""question_text"":""What is the SI unit of electric field strength?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. N/C"",""B. V/m"",""C. Both A and B"",""D. C/N""]}"
"3052","306","52","Which law describes electromagnetic induction?","MCQ","1","{""question_number"":""52"",""question_text"":""Which law describes electromagnetic induction?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ohm's law"",""B. Faraday's law"",""C. Coulomb's law"",""D. Gauss's law""]}"
"3053","306","53","What is the focal length of a plane mirror?","MCQ","1","{""question_number"":""53"",""question_text"":""What is the focal length of a plane mirror?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Zero"",""B. Infinity"",""C. 1 meter"",""D. 2 meters""]}"
"3054","306","54","Which device converts electrical energy to mechanical energy?","MCQ","1","{""question_number"":""54"",""question_text"":""Which device converts electrical energy to mechanical energy?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Generator"",""B. Motor"",""C. Transformer"",""D. Battery""]}"
"3055","306","55","What is the formula for angular velocity?","MCQ","1","{""question_number"":""55"",""question_text"":""What is the formula for angular velocity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. ω = θ/t"",""B. ω = θt"",""C. ω = t/θ"",""D. ω = θ + t""]}"
"3056","306","56","Which phenomenon explains the colors in soap bubbles?","MCQ","1","{""question_number"":""56"",""question_text"":""Which phenomenon explains the colors in soap bubbles?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Interference"",""D. Diffraction""]}"
"3057","306","57","What is the SI unit of magnetic flux?","MCQ","1","{""question_number"":""57"",""question_text"":""What is the SI unit of magnetic flux?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Tesla"",""B. Weber"",""C. Henry"",""D. Gauss""]}"
"3058","306","58","Which type of spectrum is produced by hot gases?","MCQ","1","{""question_number"":""58"",""question_text"":""Which type of spectrum is produced by hot gases?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Continuous spectrum"",""B. Emission spectrum"",""C. Absorption spectrum"",""D. Line spectrum""]}"
"3059","306","59","What is the orbital velocity of a satellite close to Earth?","MCQ","1","{""question_number"":""59"",""question_text"":""What is the orbital velocity of a satellite close to Earth?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 7.9 km/s"",""B. 11.2 km/s"",""C. 15.0 km/s"",""D. 25.0 km/s""]}"
"3060","306","60","Which law relates pressure and volume of gases?","MCQ","1","{""question_number"":""60"",""question_text"":""Which law relates pressure and volume of gases?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Boyle's law"",""B. Charles's law"",""C. Gay-Lussac's law"",""D. Avogadro's law""]}"
"3061","307","61","What is the SI unit of electric potential?","MCQ","1","{""question_number"":""61"",""question_text"":""What is the SI unit of electric potential?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Volt"",""B. Ampere"",""C. Coulomb"",""D. Ohm""]}"
"3062","307","62","Which effect explains the deflection of charged particles in magnetic fields?","MCQ","1","{""question_number"":""62"",""question_text"":""Which effect explains the deflection of charged particles in magnetic fields?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photoelectric effect"",""B. Compton effect"",""C. Lorentz force"",""D. Hall effect""]}"
"3063","307","63","What is the magnification of a plane mirror?","MCQ","1","{""question_number"":""63"",""question_text"":""What is the magnification of a plane mirror?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 0"",""B. 1"",""C. 2"",""D. Infinity""]}"
"3064","307","64","Which device is used to step up or step down voltage?","MCQ","1","{""question_number"":""64"",""question_text"":""Which device is used to step up or step down voltage?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Generator"",""B. Motor"",""C. Transformer"",""D. Capacitor""]}"
"3065","307","65","What is the formula for rotational kinetic energy?","MCQ","1","{""question_number"":""65"",""question_text"":""What is the formula for rotational kinetic energy?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. KE = ½Iω²"",""B. KE = Iω"",""C. KE = ½Iω"",""D. KE = Iω²""]}"
"3066","307","66","Which phenomenon explains the blue color of the sky?","MCQ","1","{""question_number"":""66"",""question_text"":""Which phenomenon explains the blue color of the sky?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Scattering"",""D. Absorption""]}"
"3067","307","67","What is the SI unit of resistance?","MCQ","1","{""question_number"":""67"",""question_text"":""What is the SI unit of resistance?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Volt"",""B. Ampere"",""C. Ohm"",""D. Watt""]}"
"3068","307","68","Which type of wave can travel through vacuum?","MCQ","1","{""question_number"":""68"",""question_text"":""Which type of wave can travel through vacuum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Sound wave"",""B. Water wave"",""C. Electromagnetic wave"",""D. Seismic wave""]}"
"3069","307","69","What is the period of a geostationary satellite?","MCQ","1","{""question_number"":""69"",""question_text"":""What is the period of a geostationary satellite?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 12 hours"",""B. 24 hours"",""C. 48 hours"",""D. 72 hours""]}"
"3070","307","70","Which law relates temperature and volume of gases?","MCQ","1","{""question_number"":""70"",""question_text"":""Which law relates temperature and volume of gases?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Boyle's law"",""B. Charles's law"",""C. Gay-Lussac's law"",""D. Ideal gas law""]}"
"3071","308","71","What is the SI unit of electric conductance?","MCQ","1","{""question_number"":""71"",""question_text"":""What is the SI unit of electric conductance?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ohm"",""B. Siemens"",""C. Mho"",""D. Both B and C""]}"
"3072","308","72","Which principle explains the working of a galvanometer?","MCQ","1","{""question_number"":""72"",""question_text"":""Which principle explains the working of a galvanometer?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Electromagnetic induction"",""B. Magnetic effect of current"",""C. Photoelectric effect"",""D. Thermoelectric effect""]}"
"3073","308","73","What is the power of a lens with focal length 50 cm?","MCQ","1","{""question_number"":""73"",""question_text"":""What is the power of a lens with focal length 50 cm?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 2 D"",""B. 0.5 D"",""C. 5 D"",""D. 0.2 D""]}"
"3074","308","74","Which device stores electrical energy?","MCQ","1","{""question_number"":""74"",""question_text"":""Which device stores electrical energy?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Resistor"",""B. Capacitor"",""C. Inductor"",""D. Transformer""]}"
"3075","308","75","What is the formula for moment of inertia of a point mass?","MCQ","1","{""question_number"":""75"",""question_text"":""What is the formula for moment of inertia of a point mass?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. I = mr²"",""B. I = mr"",""C. I = m/r²"",""D. I = m/r""]}"
"3076","308","76","Which phenomenon explains the twinkling of stars?","MCQ","1","{""question_number"":""76"",""question_text"":""Which phenomenon explains the twinkling of stars?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Scattering"",""D. Diffraction""]}"
"3077","308","77","What is the SI unit of electric resistivity?","MCQ","1","{""question_number"":""77"",""question_text"":""What is the SI unit of electric resistivity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ohm"",""B. Ohm-meter"",""C. Siemens"",""D. Volt""]}"
"3078","308","78","Which type of modulation varies the amplitude?","MCQ","1","{""question_number"":""78"",""question_text"":""Which type of modulation varies the amplitude?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. AM"",""B. FM"",""C. PM"",""D. PWM""]}"
"3079","308","79","What is the binding energy of a satellite in orbit?","MCQ","1","{""question_number"":""79"",""question_text"":""What is the binding energy of a satellite in orbit?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Positive"",""B. Negative"",""C. Zero"",""D. Infinite""]}"
"3080","308","80","Which law relates pressure and temperature of gases?","MCQ","1","{""question_number"":""80"",""question_text"":""Which law relates pressure and temperature of gases?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Boyle's law"",""B. Charles's law"",""C. Gay-Lussac's law"",""D. Avogadro's law""]}"
"3081","309","81","What is the SI unit of luminous intensity?","MCQ","1","{""question_number"":""81"",""question_text"":""What is the SI unit of luminous intensity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Lumen"",""B. Candela"",""C. Lux"",""D. Watt""]}"
"3082","309","82","Which effect is used in photodiodes?","MCQ","1","{""question_number"":""82"",""question_text"":""Which effect is used in photodiodes?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Photoelectric effect"",""B. Photovoltaic effect"",""C. Compton effect"",""D. Thermoelectric effect""]}"
"3083","309","83","What is the minimum deviation for a ray passing through a prism?","MCQ","1","{""question_number"":""83"",""question_text"":""What is the minimum deviation for a ray passing through a prism?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. When ray is parallel to base"",""B. When ray passes symmetrically"",""C. When ray grazes the surface"",""D. When ray is perpendicular""]}"
"3084","309","84","Which device converts AC to DC?","MCQ","1","{""question_number"":""84"",""question_text"":""Which device converts AC to DC?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Transformer"",""B. Rectifier"",""C. Inverter"",""D. Amplifier""]}"
"3085","309","85","What is the formula for torque?","MCQ","1","{""question_number"":""85"",""question_text"":""What is the formula for torque?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. τ = rF"",""B. τ = r × F"",""C. τ = rF sin θ"",""D. All of the above""]}"
"3086","309","86","Which phenomenon explains the formation of rainbows?","MCQ","1","{""question_number"":""86"",""question_text"":""Which phenomenon explains the formation of rainbows?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection only"",""B. Refraction only"",""C. Dispersion and total internal reflection"",""D. Scattering""]}"
"3087","309","87","What is the SI unit of magnetic permeability?","MCQ","1","{""question_number"":""87"",""question_text"":""What is the SI unit of magnetic permeability?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. H/m"",""B. T·m/A"",""C. Both A and B"",""D. Wb/m""]}"
"3088","309","88","Which type of antenna radiates equally in all directions?","MCQ","1","{""question_number"":""88"",""question_text"":""Which type of antenna radiates equally in all directions?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Dipole antenna"",""B. Isotropic antenna"",""C. Yagi antenna"",""D. Parabolic antenna""]}"
"3089","309","89","What is the gravitational potential at infinity?","MCQ","1","{""question_number"":""89"",""question_text"":""What is the gravitational potential at infinity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Zero"",""B. Infinite"",""C. Negative"",""D. Positive""]}"
"3090","309","90","Which process occurs at constant temperature?","MCQ","1","{""question_number"":""90"",""question_text"":""Which process occurs at constant temperature?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Isothermal"",""B. Adiabatic"",""C. Isobaric"",""D. Isochoric""]}"
"3091","310","91","What is the SI unit of electric flux?","MCQ","1","{""question_number"":""91"",""question_text"":""What is the SI unit of electric flux?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. N·m²/C"",""B. V·m"",""C. Both A and B"",""D. C/m²""]}"
"3092","310","92","Which law describes the force between electric charges?","MCQ","1","{""question_number"":""92"",""question_text"":""Which law describes the force between electric charges?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Ohm's law"",""B. Coulomb's law"",""C. Faraday's law"",""D. Gauss's law""]}"
"3093","310","93","What is the lens formula?","MCQ","1","{""question_number"":""93"",""question_text"":""What is the lens formula?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 1/f = 1/u + 1/v"",""B. 1/f = 1/u - 1/v"",""C. f = u + v"",""D. f = uv""]}"
"3094","310","94","Which semiconductor device amplifies signals?","MCQ","1","{""question_number"":""94"",""question_text"":""Which semiconductor device amplifies signals?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Diode"",""B. Transistor"",""C. Resistor"",""D. Capacitor""]}"
"3095","310","95","What is the formula for angular momentum?","MCQ","1","{""question_number"":""95"",""question_text"":""What is the formula for angular momentum?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. L = Iω"",""B. L = mvr"",""C. L = r × p"",""D. All of the above""]}"
"3096","310","96","Which phenomenon explains the red color of sunset?","MCQ","1","{""question_number"":""96"",""question_text"":""Which phenomenon explains the red color of sunset?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Rayleigh scattering"",""D. Absorption""]}"
"3097","310","97","What is the SI unit of electric permittivity?","MCQ","1","{""question_number"":""97"",""question_text"":""What is the SI unit of electric permittivity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. F/m"",""B. C²/N·m²"",""C. Both A and B"",""D. C/V""]}"
"3098","310","98","Which type of wave propagation occurs in optical fibers?","MCQ","1","{""question_number"":""98"",""question_text"":""Which type of wave propagation occurs in optical fibers?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Reflection"",""B. Refraction"",""C. Total internal reflection"",""D. Diffraction""]}"
"3099","310","99","What is the first cosmic velocity?","MCQ","1","{""question_number"":""99"",""question_text"":""What is the first cosmic velocity?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. 7.9 km/s"",""B. 11.2 km/s"",""C. 16.7 km/s"",""D. 42.1 km/s""]}"
"3100","310","100","Which process occurs at constant pressure?","MCQ","1","{""question_number"":""100"",""question_text"":""Which process occurs at constant pressure?"",""question_type"":""MCQ"",""marks"":1,""mcq_options"":[""A. Isothermal"",""B. Adiabatic"",""C. Isobaric"",""D. Isochoric""]}"
